timestamp,seq,x_force,y_force,z_force,x_torque,y_torque,z_torque
1691682873315172190,90584,2.540135536891415,0.39798699496331913,0.741120111256004,-0.0072415825455772066,-0.6600193023711844,-0.002904519036931056
1691682873320491402,90585,2.5436518443991694,0.39310885400097717,0.7427438766863522,-0.007740016887241216,-0.6600486453716471,-0.003042941120905121
1691682873330530076,90586,2.547961528031031,0.38766270121645785,0.7445421250770751,-0.008164199053699155,-0.6600447480147313,-0.0031585032681748673
1691682873346079813,90587,2.5534040342276194,0.38207337891178245,0.7460470731593957,-0.008484368457598012,-0.6600064646514731,-0.0032456024343974635
1691682873350515046,90588,2.559660729135138,0.37700921070770055,0.7466298228384903,-0.00867745892208579,-0.6599399927912041,-0.0033032183871133064
1691682873360574545,90589,2.5658641253597603,0.37324418374813506,0.7458983589848206,-0.008736572717315004,-0.6598509681974788,-0.00333147431531643
1691682873373760726,90590,2.5712217573716303,0.3715019225417297,0.7441053701703823,-0.008669204738407894,-0.6597384975216727,-0.0033282545885951653
1691682873380512952,90591,2.575313314930815,0.3724459242919411,0.7419637969008385,-0.008490593952653298,-0.6596020122180732,-0.0032911468625216335
1691682873391135586,90592,2.5778850601409755,0.376565963218587,0.7400943420808014,-0.008219126491709661,-0.6594514211718538,-0.003222237595091079
1691682873401986723,90593,2.5787120176791944,0.38379271853441976,0.7388581709649575,-0.00787403194715639,-0.6593043360379569,-0.0031284841755661605
1691682873411738446,90594,2.577681633202239,0.39327861724438684,0.7386117817128315,-0.007476021964402987,-0.6591720433617778,-0.003018417406285979
1691682873420662157,90595,2.574765545358662,0.4037562721940776,0.7397536733873676,-0.007050517904112529,-0.6590418444415013,-0.002900456838803468
1691682873435419379,90596,2.5699019821723312,0.4141860582417418,0.7423186082577456,-0.006622886727374562,-0.6588490204612706,-0.0027812479055774318
1691682873441543168,90597,2.563088072858982,0.4241548330134888,0.745614776863876,-0.006199890825773045,-0.6584523276918585,-0.002661863816447783
1691682873450896291,90598,2.554592994341725,0.4337982644593,0.7485118483162324,-0.0057643970609482075,-0.6576743221471459,-0.0025384984467207903
1691682873460495789,90599,2.5447995383294892,0.44331466575195483,0.7502508420922648,-0.005307652604309098,-0.6564160961053982,-0.0024093860935629876
1691682873470837124,90600,2.533611345657203,0.4526004400179365,0.7507780324986549,-0.004848985909855739,-0.6547201195568125,-0.002272161831438198
1691682873480609958,90601,2.5202581248326146,0.46165752317199665,0.7499529048096244,-0.004375922293579381,-0.6526670974443572,-0.002104519760803865
1691682873492368072,90602,2.504138959841265,0.4713819697566948,0.7463676853970931,-0.003759505107065931,-0.6502040443875851,-0.0018560638454761923
1691682873504914444,90603,2.486125109302079,0.48366769414318495,0.7369951827147839,-0.0027670013017358805,-0.6471755984076761,-0.0014777665296537947
1691682873511546257,90604,2.4689352443170933,0.5005988969775051,0.7184883246991507,-0.0011810570032397853,-0.6437070189546623,-0.0009631447138681668
1691682873526027564,90605,2.454924798496737,0.5231953196036118,0.6902436947650338,0.0010690557559423293,-0.6405191211354045,-0.00035114363949006214
1691682873531785173,90606,2.4410703182255813,0.5503305726705598,0.6566025055191584,0.0038501890043989343,-0.6383562178870485,0.00031145096359694465
1691682873541864212,90607,2.415395864483292,0.5789101884623635,0.6240998781582241,0.006893676366623358,-0.6366189753840729,0.0009993939183852787
1691682873552541688,90608,2.361090977195367,0.605746478589195,0.5952486893650261,0.009954986835053881,-0.6327641702129014,0.001701532070076631
1691682873560655922,90609,2.2680076439116204,0.6296290790253619,0.5661350911268231,0.01293237765696505,-0.6236922120184751,0.002398134514148563
1691682873570779145,90610,2.1422635375993333,0.6519069070782236,0.5307852991507526,0.015875023995588322,-0.6082002466410347,0.0030430458235932534
1691682873582260250,90611,2.0026422195321953,0.6750504331974622,0.48651324154270426,0.018932472803218855,-0.5876470866677057,0.003551646705069239
1691682873590862260,90612,1.8640238537725704,0.6998624554065945,0.4345590435837973,0.022290804785243708,-0.5634707354907379,0.0038269496158917222
1691682873600502561,90613,1.7294477928012597,0.7256078423786086,0.37864790150938865,0.026160726460876707,-0.5359643844013674,0.003855193078635832
1691682873610461093,90614,1.6061948471218102,0.756208733189025,0.3253152986084152,0.030900901514436068,-0.5082443531262589,0.0038041291157119564
1691682873623922233,90615,1.5229051631008115,0.8054116020953117,0.2826338775579584,0.037158427623264934,-0.4896367370473452,0.0040125246033970345
1691682873631168487,90616,1.516283660852314,0.8893560327078586,0.2547039507022044,0.04562895739368968,-0.4904894573224195,0.004828372429807334
1691682873642554490,90617,1.595888227387691,1.0082895372102403,0.2374907659156978,0.05627752280750005,-0.5117017979220476,0.006353246582995518
1691682873650893994,90618,1.7312289583966478,1.139462630929457,0.22237144387139152,0.06786424042108054,-0.5423278139782035,0.00829377852759789
1691682873660490533,90619,1.880619587602425,1.2546980164241635,0.20435917562312766,0.07863695568515616,-0.5700421994763284,0.010090835142932169
1691682873670485835,90620,2.0239419822507343,1.3415446889701141,0.18532339354128924,0.08744910590321064,-0.5912857775537195,0.011189987049193814
1691682873680544288,90621,2.163440802626078,1.4041721905570719,0.1693611464746847,0.09406469549336006,-0.6099657070277062,0.01123263213731552
1691682873691031345,90622,2.3046057727168234,1.4495761181600493,0.15742127360823124,0.09861706503174775,-0.630008436384424,0.01016258015836534
1691682873700558152,90623,2.443696183366205,1.4769976928059136,0.14722430064441455,0.10099093452779341,-0.6512576721848093,0.008267229878838375
1691682873710569378,90624,2.5691398939048664,1.4784216669572559,0.13672801204878213,0.10072180148761972,-0.670778014028828,0.006058150794812013
1691682873720682534,90625,2.6687746970382302,1.4460966907480246,0.12605900483444568,0.09739934682305414,-0.6859359277494618,0.004001363060384397
1691682873731743995,90626,2.7351761174560707,1.3787315857892968,0.11653689250159689,0.09108516867130101,-0.6959009389586785,0.0023023746798774627
1691682873740729021,90627,2.7676059761411445,1.2818410864155536,0.10938028696830937,0.0823398592434666,-0.7012433314234051,0.0009101429285099565
1691682873750489769,90628,2.7715791167686916,1.1641433302011255,0.10569008938754307,0.07191856610952817,-0.7029945351249316,-0.0003262655015504347
1691682873760599878,90629,2.7565376442868486,1.034253108733688,0.10671402020848426,0.06048688261669827,-0.7021607853860435,-0.0015376328397661186
1691682873771171070,90630,2.7326153398715447,0.8992590166365604,0.11354212041746346,0.04855643064436725,-0.699751729899951,-0.0028310453195646936
1691682873780503745,90631,2.708307690250494,0.7641337077664727,0.1268666576623398,0.03652512048999407,-0.6969301928534156,-0.004312686650504433
1691682873790690826,90632,2.689744858470222,0.6318102430995146,0.14717004559312166,0.024699858675082814,-0.6949224742207486,-0.00603709839263697
1691682873812405701,90633,2.6805789670964053,0.5051769627618373,0.17445825675782078,0.013412934763036493,-0.6946255690022091,-0.007915014991945763
1691682873813716231,90634,2.681874316101782,0.3898491812779606,0.20748225073142057,0.003251444499288662,-0.6962266314586408,-0.009693104519448345
1691682873820975935,90635,2.6924539234390137,0.29371740546791364,0.24411425811899315,-0.004960724721748826,-0.6992481107684407,-0.011060668615121595
