__time,/hsrb/joint_states/arm_flex_joint/effort,/hsrb/joint_states/arm_flex_joint/position,/hsrb/joint_states/arm_flex_joint/velocity,/hsrb/joint_states/arm_lift_joint/effort,/hsrb/joint_states/arm_lift_joint/position,/hsrb/joint_states/arm_lift_joint/velocity,/hsrb/joint_states/arm_roll_joint/effort,/hsrb/joint_states/arm_roll_joint/position,/hsrb/joint_states/arm_roll_joint/velocity,/hsrb/joint_states/base_l_drive_wheel_joint/effort,/hsrb/joint_states/base_l_drive_wheel_joint/position,/hsrb/joint_states/base_l_drive_wheel_joint/velocity,/hsrb/joint_states/base_r_drive_wheel_joint/effort,/hsrb/joint_states/base_r_drive_wheel_joint/position,/hsrb/joint_states/base_r_drive_wheel_joint/velocity,/hsrb/joint_states/base_roll_joint/effort,/hsrb/joint_states/base_roll_joint/position,/hsrb/joint_states/base_roll_joint/velocity,/hsrb/joint_states/hand_l_spring_proximal_joint/effort,/hsrb/joint_states/hand_l_spring_proximal_joint/position,/hsrb/joint_states/hand_l_spring_proximal_joint/velocity,/hsrb/joint_states/hand_motor_joint/effort,/hsrb/joint_states/hand_motor_joint/position,/hsrb/joint_states/hand_motor_joint/velocity,/hsrb/joint_states/hand_r_spring_proximal_joint/effort,/hsrb/joint_states/hand_r_spring_proximal_joint/position,/hsrb/joint_states/hand_r_spring_proximal_joint/velocity,/hsrb/joint_states/head_pan_joint/effort,/hsrb/joint_states/head_pan_joint/position,/hsrb/joint_states/head_pan_joint/velocity,/hsrb/joint_states/head_tilt_joint/effort,/hsrb/joint_states/head_tilt_joint/position,/hsrb/joint_states/head_tilt_joint/velocity,/hsrb/joint_states/header/seq,/hsrb/joint_states/header/stamp,/hsrb/joint_states/wrist_flex_joint/effort,/hsrb/joint_states/wrist_flex_joint/position,/hsrb/joint_states/wrist_flex_joint/velocity,/hsrb/joint_states/wrist_roll_joint/effort,/hsrb/joint_states/wrist_roll_joint/position,/hsrb/joint_states/wrist_roll_joint/velocity,/hsrb/pressure_sensor/data,/hsrb/wrist_wrench/compensated/header/seq,/hsrb/wrist_wrench/compensated/header/stamp,/hsrb/wrist_wrench/compensated/wrench/force/x,/hsrb/wrist_wrench/compensated/wrench/force/y,/hsrb/wrist_wrench/compensated/wrench/force/z,/hsrb/wrist_wrench/compensated/wrench/torque/x,/hsrb/wrist_wrench/compensated/wrench/torque/y,/hsrb/wrist_wrench/compensated/wrench/torque/z
1691664810.742164,2.507466,-1.239797,0.001145,140.286633,0.398008,-0.000008,0.115920,-0.076908,-0.000046,-0.016182,3.661681,0.000653,-0.010788,0.402417,0.000653,-0.011040,-0.041133,-0.000094,-1.860000,-0.044772,-0.014999,0.023746,1.236772,0.007090,-1.641000,-0.004773,-0.014000,-0.174800,-0.017012,-0.000138,-1.734857,0.398059,0.000038,30852.000000,1691664810.725526,0.799086,-0.394212,0.000048,0.325943,0.087978,0.000048,,,,,,,,,
1691664810.746512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60962.000000,1691664810.724020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691664810.759320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60964.000000,1691664810.744043,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691664810.767533,2.054505,-1.239797,0.000018,139.995582,0.398008,-0.000008,0.033120,-0.076908,-0.000046,-0.016182,3.661681,0.000653,-0.008091,0.402417,0.000653,-0.077280,-0.041133,-0.000094,-1.863000,-0.044591,-0.009999,0.022517,1.235590,0.006499,-1.636000,-0.000590,-0.008999,-0.169280,-0.017012,-0.000138,-1.662571,0.398059,0.000038,30853.000000,1691664810.745526,0.814857,-0.394212,0.000048,0.352229,0.087978,0.000048,,,,,,,,,
1691664810.769835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60965.000000,1691664810.754172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691664810.784171,2.038328,-1.239797,0.000018,140.286633,0.398008,-0.000008,0.182160,-0.076908,-0.000046,-0.016182,3.661681,0.000653,-0.013485,0.402417,0.000653,0.066240,-0.041123,0.003225,-1.866000,-0.044772,-0.023000,0.022109,1.236772,0.003545,-1.641000,-0.003772,0.001000,-0.180320,-0.017012,-0.000138,-1.636286,0.398059,0.000038,30854.000000,1691664810.765525,0.793829,-0.394212,0.000048,0.378514,0.088360,0.000048,,,,,,,,,
1691664810.789727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60966.000000,1691664810.764179,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691664810.793874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60967.000000,1691664810.774182,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691664810.810314,2.507466,-1.239797,0.000018,140.577684,0.398008,-0.000008,0.121440,-0.076908,-0.000046,-0.013485,3.661681,0.000653,-0.013485,0.402417,0.000653,0.066240,-0.041133,-0.005235,-1.863000,-0.042591,-0.007000,0.022517,1.235590,0.005909,-1.638000,-0.000590,-0.013000,-0.169280,-0.017012,-0.000138,-1.734857,0.398059,0.000038,30855.000000,1691664810.785529,0.751771,-0.394212,0.000048,0.315429,0.088360,0.000338,,,,,,,,,
1691664810.813057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60968.000000,1691664810.784177,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691664810.813842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60969.000000,1691664810.794314,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691664810.818615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60970.000000,1691664810.804093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691664810.826331,2.313340,-1.239797,0.000018,140.286633,0.398008,-0.000008,0.082800,-0.076908,-0.000046,-0.016182,3.661681,0.000653,-0.010788,0.402417,0.000653,0.033120,-0.041123,0.002628,-1.865000,-0.043227,-0.006000,0.027020,1.233227,-0.005909,-1.634000,0.001773,0.006000,-0.180320,-0.017012,-0.000138,-1.813714,0.398059,0.000038,30856.000000,1691664810.805524,0.762286,-0.394212,0.000048,0.320686,0.088360,0.000048,,,,,,,,,
1691664810.836221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60971.000000,1691664810.815205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691664810.839035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,
1691664810.849723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60972.000000,1691664810.824136,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691664810.849753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60973.000000,1691664810.834281,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691664810.849759,2.410403,-1.239797,0.000018,140.286633,0.398008,-0.000008,0.049680,-0.076908,-0.000046,-0.013485,3.661681,0.000653,-0.010788,0.402417,0.000653,0.066240,-0.041133,-0.000094,-1.868000,-0.044818,-0.028999,0.023746,1.233818,-0.008272,-1.636000,0.001182,0.001000,-0.167440,-0.017012,-0.000138,-1.800571,0.398059,0.000038,30857.000000,1691664810.825532,0.788571,-0.394212,0.000048,0.362743,0.088360,0.000048,,,,,,,,,
1691664810.862338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60974.000000,1691664810.844572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691664810.862622,1.779492,-1.239797,0.000187,140.577684,0.398008,-0.000008,0.093840,-0.076908,-0.000046,-0.016182,3.661681,0.000653,-0.010788,0.402417,0.000653,0.066240,-0.041123,0.000366,-1.855000,-0.034818,-0.013000,0.024154,1.233818,-0.005318,-1.636000,0.000181,-0.008999,-0.167440,-0.017012,-0.000138,-1.767714,0.398059,0.000038,30858.000000,1691664810.845530,0.757029,-0.394212,0.000048,0.378514,0.087978,0.000048,,,,,,,,,
1691664810.874338,2.216277,-1.239797,0.000018,140.868735,0.398008,-0.000008,-0.005520,-0.076908,-0.000046,-0.013485,3.661681,0.000653,-0.013485,0.402417,0.000653,-0.099360,-0.041133,-0.000094,-1.855000,-0.035819,0.032000,0.025383,1.233818,-0.005318,-1.636000,0.000181,-0.004000,-0.174800,-0.017012,-0.000138,-1.872857,0.398059,0.000038,30859.000000,1691664810.855533,0.835886,-0.394212,0.000048,0.325943,0.088360,0.000048,,,,,,,,,
1691664810.874356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60975.000000,1691664810.855423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691664810.885775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60977.000000,1691664810.874049,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691664810.900534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60978.000000,1691664810.884176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691664810.902303,1.876556,-1.239797,0.000088,140.868735,0.398008,-0.000008,0.143520,-0.076908,-0.000046,-0.013485,3.661681,0.000653,-0.013485,0.402417,0.000653,-0.044160,-0.041133,-0.000565,-1.855000,-0.037819,0.014999,0.023746,1.233818,-0.007681,-1.636000,0.001182,0.001000,-0.158240,-0.017012,-0.000138,-1.761143,0.398059,0.000038,30860.000000,1691664810.885535,0.762286,-0.394212,0.000048,0.336457,0.088360,0.000048,,,,,,,,,
1691664810.911858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60979.000000,1691664810.894165,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691664810.913798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60980.000000,1691664810.904209,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
