__time,/hsrb/joint_states/arm_flex_joint/effort,/hsrb/joint_states/arm_flex_joint/position,/hsrb/joint_states/arm_flex_joint/velocity,/hsrb/joint_states/arm_lift_joint/effort,/hsrb/joint_states/arm_lift_joint/position,/hsrb/joint_states/arm_lift_joint/velocity,/hsrb/joint_states/arm_roll_joint/effort,/hsrb/joint_states/arm_roll_joint/position,/hsrb/joint_states/arm_roll_joint/velocity,/hsrb/joint_states/base_l_drive_wheel_joint/effort,/hsrb/joint_states/base_l_drive_wheel_joint/position,/hsrb/joint_states/base_l_drive_wheel_joint/velocity,/hsrb/joint_states/base_r_drive_wheel_joint/effort,/hsrb/joint_states/base_r_drive_wheel_joint/position,/hsrb/joint_states/base_r_drive_wheel_joint/velocity,/hsrb/joint_states/base_roll_joint/effort,/hsrb/joint_states/base_roll_joint/position,/hsrb/joint_states/base_roll_joint/velocity,/hsrb/joint_states/hand_l_spring_proximal_joint/effort,/hsrb/joint_states/hand_l_spring_proximal_joint/position,/hsrb/joint_states/hand_l_spring_proximal_joint/velocity,/hsrb/joint_states/hand_motor_joint/effort,/hsrb/joint_states/hand_motor_joint/position,/hsrb/joint_states/hand_motor_joint/velocity,/hsrb/joint_states/hand_r_spring_proximal_joint/effort,/hsrb/joint_states/hand_r_spring_proximal_joint/position,/hsrb/joint_states/hand_r_spring_proximal_joint/velocity,/hsrb/joint_states/head_pan_joint/effort,/hsrb/joint_states/head_pan_joint/position,/hsrb/joint_states/head_pan_joint/velocity,/hsrb/joint_states/head_tilt_joint/effort,/hsrb/joint_states/head_tilt_joint/position,/hsrb/joint_states/head_tilt_joint/velocity,/hsrb/joint_states/header/seq,/hsrb/joint_states/header/stamp,/hsrb/joint_states/wrist_flex_joint/effort,/hsrb/joint_states/wrist_flex_joint/position,/hsrb/joint_states/wrist_flex_joint/velocity,/hsrb/joint_states/wrist_roll_joint/effort,/hsrb/joint_states/wrist_roll_joint/position,/hsrb/joint_states/wrist_roll_joint/velocity,/hsrb/pressure_sensor/data,/hsrb/wrist_wrench/compensated/header/seq,/hsrb/wrist_wrench/compensated/header/stamp,/hsrb/wrist_wrench/compensated/wrench/force/x,/hsrb/wrist_wrench/compensated/wrench/force/y,/hsrb/wrist_wrench/compensated/wrench/force/z,/hsrb/wrist_wrench/compensated/wrench/torque/x,/hsrb/wrist_wrench/compensated/wrench/torque/y,/hsrb/wrist_wrench/compensated/wrench/torque/z
1692625253.749576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78660.000000,1692625253.741011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1692625253.762249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78661.000000,1692625253.750288,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1692625253.763342,1.294176,-0.333215,0.001076,51.807097,0.174687,-0.000008,0.209760,0.075999,-0.000046,0.067425,-10.721160,-0.014726,0.013485,7.223585,0.000653,2.649600,1.871436,0.001361,-1.899000,-0.051137,0.010999,0.027841,1.226136,0.008272,-1.605000,0.001864,0.004999,-0.009200,0.000000,-0.000138,-1.570571,0.000002,0.000038,39797.000000,1692625253.752689,0.520457,-1.238761,0.000048,0.015771,-0.024769,0.000048,,,,,,,,,
1692625253.769994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78662.000000,1692625253.760400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1692625253.784948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78663.000000,1692625253.770522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1692625253.788431,0.210304,-0.332831,0.000979,51.807097,0.174687,-0.000008,0.253920,0.075999,-0.000046,-0.070122,-10.721021,0.015735,0.010788,7.223565,-0.003661,2.660640,1.871426,-0.000628,-1.902000,-0.052136,-0.023000,0.026204,1.226136,0.005318,-1.608000,0.001864,-0.018999,0.011040,0.000000,-0.000138,-1.649429,0.000002,0.000038,39798.000000,1692625253.772696,0.646629,-1.238761,0.000048,0.015771,-0.024769,0.000048,,,,,,,,,
1692625253.799162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78664.000000,1692625253.780466,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1692625253.799985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78665.000000,1692625253.790323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1692625253.810956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78666.000000,1692625253.801213,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1692625253.810979,0.323544,-0.332831,-0.000133,51.224995,0.174688,0.000013,0.187680,0.075999,-0.000046,0.070122,-10.721180,-0.014983,0.005394,7.223585,0.000653,2.638560,1.871436,0.002848,-1.904000,-0.051728,-0.025000,0.026612,1.226727,0.005318,-1.610000,0.001273,-0.014000,0.049680,0.000000,-0.000138,-1.616571,0.000002,0.000038,39799.000000,1692625253.792682,0.546743,-1.238761,0.000048,-0.005257,-0.024769,0.000048,,,,,,,,,
